# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_21	cds	80957	81829	-	HENGBM_00805	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZFU1
contig_21	cds	81897	82700	-	HENGBM_00806	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZCL8
contig_21	cds	82712	83923	-	HENGBM_00807	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZEG5
contig_21	cds	83995	84639	-	HENGBM_00808	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZHA1
contig_21	cds	84875	85663	-	HENGBM_00809	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8A128
contig_21	cds	85763	88900	-	HENGBM_00810	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F35E679
contig_21	cds	89378	90391	-	HENGBM_00811	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W0N9
contig_21	cds	90504	91616	-	HENGBM_00812	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W4L7
contig_21	cds	91673	92749	-	HENGBM_00813	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W556
contig_21	cds	92776	93429	-	HENGBM_00814	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F273B77
contig_21	cds	93436	94848	-	HENGBM_00815	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W3V8
contig_21	cds	95264	96136	+	HENGBM_00816	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W4H1
contig_21	cds	96339	97445	-	HENGBM_00817	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006D5C774
contig_21	cds	97473	98399	-	HENGBM_00818	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W649
contig_21	cds	98565	98978	+	HENGBM_00819	245.0	8.5e-82	1.0	1.0	0.927	UniRef:UniRef90_K0CGQ5
contig_21	cds	99047	99538	+	HENGBM_00820	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZFU4
contig_21	cds	99617	100912	+	HENGBM_00821	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZCM3
contig_21	cds	100940	101728	+	HENGBM_00822	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006D82AF7
contig_21	cds	101945	102457	-	HENGBM_00823	330.0	1.6e-114	0.994	0.977	0.970	UniRef:UniRef90_K0CH14
contig_21	cds	102581	103777	+	HENGBM_00824	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00047B793F
contig_21	cds	103972	104481	+	HENGBM_00825	329.0	5.4e-114	1.0	1.0	0.970	UniRef:UniRef90_K0CE75
contig_21	cds	104478	105494	+	HENGBM_00826	632.0	3.6e-228	1.0	1.0	0.932	UniRef:UniRef90_K0CBH9
contig_21	cds	105562	107982	+	HENGBM_00827	1579.0	0.0	1.0	1.0	0.995	UniRef:UniRef90_UPI00047D13E6
contig_21	cds	108005	109141	+	HENGBM_00828	711.0	2.3e-258	1.0	1.0	0.947	UniRef:UniRef90_K0CH16
contig_21	cds	109138	109329	+	HENGBM_00829	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006D5BEA1
contig_21	cds	109454	110773	-	HENGBM_00830	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K0CE81
contig_21	cds	110770	111312	-	HENGBM_00831	340.0	5.6e-118	1.0	0.973	0.967	UniRef:UniRef90_K0CBI5
contig_21	cds	111324	112412	-	HENGBM_00832	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B90EA5
contig_21	cds	112749	113195	-	HENGBM_00833	277.0	3.0e-94	1.0	1.0	0.980	UniRef:UniRef90_K0CH21
contig_21	cds	113253	114194	-	HENGBM_00834	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0013D78D42
contig_21	cds	114305	115180	-	HENGBM_00835	588.0	1.1e-212	1.0	1.0	0.986	UniRef:UniRef90_UPI000BC7EC17
contig_21	cds	115149	116000	-	HENGBM_00836	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0009B63F01
contig_21	cds	116193	117014	+	HENGBM_00837	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8312A
contig_21	cds	117011	118102	+	HENGBM_00838	669.0	2.9e-242	0.964	0.964	0.974	UniRef:UniRef90_K0CF06
contig_21	cds	118338	118808	-	HENGBM_00839	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W3X0
contig_21	cds	118805	119830	-	HENGBM_00840	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W4I0
contig_21	cds	119961	121838	-	HENGBM_00841	1197.0	0.0	1.008	1.0	0.971	UniRef:UniRef90_K0CE88
contig_21	cds	121918	122817	-	HENGBM_00842	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0007A7476A
contig_21	cds	122814	124343	-	HENGBM_00843	918.0	0.0	1.0	1.0	0.921	UniRef:UniRef90_A0A9Q3ZCB5
contig_21	cds	124693	124932	+	HENGBM_00844	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K0CH28
contig_21	cds	125021	125428	-	HENGBM_00845	251.0	2.7e-84	1.0	1.0	0.911	UniRef:UniRef90_K0CGR9
contig_21	cds	125503	126255	-	HENGBM_00846	488.0	2.0e-174	1.0	1.0	0.988	UniRef:UniRef90_A0A9Q3ZEH6
contig_21	cds	126287	126847	-	HENGBM_00847	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZHA7
contig_21	cds	127060	127845	-	HENGBM_00848	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K0CGS1
contig_21	cds	128071	129342	+	HENGBM_00849	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K0CE96
contig_21	cds	129469	130344	-	HENGBM_00850	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K0CBK6
contig_21	cds	130341	131510	-	HENGBM_00851	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K0CF16
contig_21	cds	131672	133111	-	HENGBM_00852	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W5Q5
contig_21	cds	133177	134394	-	HENGBM_00853	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W3X7
contig_21	cds	134426	137263	-	HENGBM_00854	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W4J1
contig_21	cds	137800	138516	-	HENGBM_00855	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W3E9
contig_21	cds	138529	140304	-	HENGBM_00856	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W668
contig_21	cds	140308	140688	-	HENGBM_00857	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZCC0
contig_21	cds	140682	141056	-	HENGBM_00858	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZFV3
contig_21	cds	141740	143026	+	HENGBM_00859	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B90036
contig_21	cds	143219	146293	-	HENGBM_00860	1871.0	0.0	1.0	1.0	0.947	UniRef:UniRef90_K0CBL5
contig_21	cds	146313	147623	-	HENGBM_00861	752.0	1.5e-272	1.0	1.019	0.945	UniRef:UniRef90_K0CF23
contig_21	cds	147694	148767	+	HENGBM_00862	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W3H9
contig_21	cds	148764	149639	+	HENGBM_00863	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00047B176B
contig_21	cds	149830	150843	-	HENGBM_00864	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0007A758CD
contig_21	cds	150993	151400	+	HENGBM_00865	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W4P4
contig_21	cds	151397	152104	+	HENGBM_00866	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W585
contig_21	cds	152101	153207	+	HENGBM_00867	730.0	3.1e-266	0.992	1.0	1.0	UniRef:UniRef90_K0CH49
contig_21	cds	153215	153934	-	HENGBM_00868	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W3Z1
contig_21	cds	153951	154748	-	HENGBM_00869	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W4K1
contig_21	cds	154745	155686	-	HENGBM_00870	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W3G1
contig_21	cds	155680	157119	-	HENGBM_00871	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W682
contig_21	cds	157385	158314	-	HENGBM_00872	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZCC5
contig_21	cds	158314	159063	-	HENGBM_00873	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZFV6
contig_21	cds	159637	161292	+	HENGBM_00874	1145.0	0.0	1.0	1.0	0.998	UniRef:UniRef90_K0CH61
contig_21	cds	161759	162973	-	HENGBM_00875	838.0	1.2e-307	1.0	1.0	0.985	UniRef:UniRef90_A0A9Q3ZF07
contig_21	cds	163022	163195	-	HENGBM_00876	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3WAG3
contig_21	cds	163345	164211	+	HENGBM_00877	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W8T5
contig_21	cds	164221	165759	-	HENGBM_00878	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W944
contig_21	cds	165772	166143	-	HENGBM_00879	240.0	2.9e-80	1.0	1.0	0.935	UniRef:UniRef90_K0CBN4
contig_21	cds	166165	166881	+	HENGBM_00880	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3WAA0
contig_21	cds	167066	168142	+	HENGBM_00881	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3WA30
contig_21	cds	168264	169229	-	HENGBM_00882	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W966
contig_21	cds	169740	170579	+	HENGBM_00883	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B7F7B7
contig_21	cds	170580	170921	-	HENGBM_00884	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B84EF1
contig_21	cds	170925	173519	-	HENGBM_00885	1702.0	0.0	1.0	1.0	0.981	UniRef:UniRef90_K0CF38
contig_21	cds	173825	174385	-	HENGBM_00886	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W2W6
contig_21	cds	174382	175014	-	HENGBM_00887	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K0CGV7
contig_21	cds	175215	176336	+	HENGBM_00888	724.0	2.0e-263	1.0	1.0	0.965	UniRef:UniRef90_K0CEC3
contig_21	cds	176348	177178	+	HENGBM_00889	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W3N7
contig_21	cds	177187	178755	-	HENGBM_00890	1043.0	0.0	1.0	0.934	0.994	UniRef:UniRef90_K0CF42
contig_21	cds	179050	180381	-	HENGBM_00891	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0004B66B4F
contig_21	cds	180384	181181	-	HENGBM_00892	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B88082
contig_21	cds	181249	181596	-	HENGBM_00893	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K0CEC9
contig_21	cds	181655	182665	-	HENGBM_00894	648.0	1.2e-234	1.0	1.0	0.991	UniRef:UniRef90_K0CBQ0
contig_21	cds	182662	183288	-	HENGBM_00895	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZC52
contig_21	cds	183285	184343	-	HENGBM_00896	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8AFD7
contig_21	cds	184411	185199	-	HENGBM_00897	505.0	9.9e-181	1.0	1.0	0.943	UniRef:UniRef90_K0CGW7
contig_21	cds	185210	186448	-	HENGBM_00898	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W532
contig_21	cds	186868	187101	-	HENGBM_00899	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K0CBQ6
contig_21	cds	187376	188110	-	HENGBM_00900	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W3I4
contig_21	cds	188120	189046	-	HENGBM_00901	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8ED0E
contig_21	cds	189201	190235	-	HENGBM_00902	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W4L2
contig_21	cds	190381	190572	-	HENGBM_00903	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K0CED9
contig_21	cds	190592	191122	-	HENGBM_00904	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W3M8
contig_21	cds	191271	191864	+	HENGBM_00905	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B7FBC4
contig_21	cds	191920	192897	-	HENGBM_00906	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B84057
contig_21	cds	192857	193570	-	HENGBM_00907	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W2D2
contig_21	cds	193603	194559	-	HENGBM_00908	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZGY3
contig_21	cds	195435	198836	+	HENGBM_00909	1575.0	0.0	1.0	1.0	0.984	UniRef:UniRef90_K0CBR5
contig_21	cds	198895	199095	+	HENGBM_00910	-	-	-	-	-	-
contig_21	cds	199098	200132	-	HENGBM_00911	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B80FCF
contig_21	cds	200129	200614	-	HENGBM_00912	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZFF8
contig_21	cds	200607	201371	-	HENGBM_00913	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZBT0
contig_21	cds	201368	202447	-	HENGBM_00914	644.0	2.3e-232	0.969	1.0	0.931	UniRef:UniRef90_K0CBZ3
contig_21	cds	202392	204140	-	HENGBM_00915	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8C655
contig_21	cds	204137	204562	-	HENGBM_00916	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W3H4
contig_21	cds	204559	205236	-	HENGBM_00917	385.0	2.8e-134	0.933	0.942	0.967	UniRef:UniRef90_K0CH57
contig_21	cds	205258	207486	-	HENGBM_00918	1461.0	0.0	1.0	1.0	0.997	UniRef:UniRef90_A0A9Q3W4K2
contig_21	cds	207638	208156	+	HENGBM_00919	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W415
contig_21	cds	208217	208783	-	HENGBM_00920	367.0	2.6e-128	1.0	1.0	0.915	UniRef:UniRef90_A0A9Q3W3L9
contig_21	cds	208841	210229	+	HENGBM_00921	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3VZK4
contig_21	cds	210359	211042	+	HENGBM_00922	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W3R4
contig_21	cds	211382	212647	+	HENGBM_00923	710.0	1.8e-256	1.0	1.0	0.941	UniRef:UniRef90_K0CEL8
contig_21	cds	212631	215819	+	HENGBM_00924	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B7F641
contig_21	cds	215829	216782	-	HENGBM_00925	652.0	8.2e-237	1.0	1.0	0.965	UniRef:UniRef90_K0CFE6
contig_21	cds	216779	217867	-	HENGBM_00926	705.0	1.8e-256	1.0	1.0	0.945	UniRef:UniRef90_K0CHK6
contig_21	cds	217877	219487	-	HENGBM_00927	1059.0	0.0	0.998	0.998	0.961	UniRef:UniRef90_K0CH68
contig_21	cds	219497	220270	-	HENGBM_00928	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZBS5
contig_21	cds	220895	221137	-	HENGBM_00929	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B91B77
contig_21	cds	221155	222426	-	HENGBM_00930	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B7F6E6
contig_21	cds	222416	223456	-	HENGBM_00931	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W2T5
contig_21	cds	223690	224562	-	HENGBM_00932	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W4J2
contig_21	cds	224549	225577	-	HENGBM_00933	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B847B3
contig_21	cds	225816	226466	+	HENGBM_00934	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B86951
contig_21	cds	226497	227456	+	HENGBM_00935	588.0	1.9e-211	1.0	1.0	0.991	UniRef:UniRef90_A0A9Q3VZJ5
contig_21	cds	227446	228381	+	HENGBM_00936	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B89D5C
contig_21	cds	228378	229466	+	HENGBM_00937	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W2B5
contig_21	cds	229603	230019	-	HENGBM_00938	270.0	1.2e-91	1.0	0.986	0.986	UniRef:UniRef90_K0CFG2
contig_21	cds	230337	232376	+	HENGBM_00939	1328.0	0.0	0.988	1.0	0.978	UniRef:UniRef90_K0CC17
contig_21	cds	232376	233332	+	HENGBM_00940	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0024E2439D
contig_21	cds	233567	233947	-	HENGBM_00941	246.0	1.7e-82	0.976	1.0	1.0	UniRef:UniRef90_A0A9Q3ZFF0
contig_21	cds	233944	234573	-	HENGBM_00942	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B84439
contig_21	cds	234630	234872	-	HENGBM_00943	-	-	-	-	-	-
contig_21	cds	234869	236122	-	HENGBM_00944	-	-	-	-	-	-
contig_21	cds	236119	237459	-	HENGBM_00945	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000BD04830
contig_21	cds	237456	239192	-	HENGBM_00946	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B80EAD
contig_21	cds	239189	241126	-	HENGBM_00947	1295.0	0.0	1.0	1.0	0.997	UniRef:UniRef90_A0A9Q3W2S7
contig_21	cds	241201	241902	-	HENGBM_00948	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0009B5FAF3
contig_21	cds	242048	243775	-	HENGBM_00949	1100.0	0.0	1.0	1.0	0.990	UniRef:UniRef90_A0A9Q3W3Z6
contig_21	cds	243792	246287	-	HENGBM_00950	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00292FFFD2
contig_21	cds	246497	247468	-	HENGBM_00951	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00292D555E
contig_21	cds	247472	247993	-	HENGBM_00952	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0007A762FA
contig_21	cds	248384	249166	-	HENGBM_00953	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000BC76DCA
contig_21	cds	249171	250280	-	HENGBM_00954	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001801F4F5
contig_21	cds	250289	251482	-	HENGBM_00955	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00292EF96A
contig_21	cds	251804	252940	-	HENGBM_00956	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZC35
contig_21	cds	253074	254321	-	HENGBM_00957	807.0	6.4e-295	1.0	1.0	0.961	UniRef:UniRef90_K0CHT9
contig_21	cds	254421	255701	-	HENGBM_00958	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0009B65787
contig_21	cds	255806	256840	-	HENGBM_00959	670.0	3.3e-243	1.0	1.0	0.983	UniRef:UniRef90_K0CEU0
contig_21	cds	256898	259003	-	HENGBM_00960	1314.0	0.0	1.0	1.0	0.983	UniRef:UniRef90_K0CC66
contig_21	cds	259003	260034	-	HENGBM_00961	651.0	8.9e-236	1.0	1.0	0.962	UniRef:UniRef90_K0CFN7
contig_21	cds	260128	262032	-	HENGBM_00962	1145.0	0.0	1.0	1.0	0.983	UniRef:UniRef90_K0CHU5
contig_21	cds	262463	263779	+	HENGBM_00963	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0023280748
contig_21	cds	263801	264577	-	HENGBM_00964	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W3Y6
contig_21	cds	264657	265016	-	HENGBM_00965	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W3J6
contig_21	cds	265146	265613	-	HENGBM_00966	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3VZH6
contig_21	cds	265841	268021	-	HENGBM_00967	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W3N2
contig_21	cds	268044	269414	-	HENGBM_00968	798.0	4.8e-291	0.884	1.0	1.0	UniRef:UniRef90_A0A9Q3UKN0
contig_21	cds	269468	269902	+	HENGBM_00969	274.0	7.4e-93	1.0	0.935	0.972	UniRef:UniRef90_K0CFQ8
contig_21	cds	269892	270527	+	HENGBM_00970	437.0	1.9e-155	1.0	1.0	0.967	UniRef:UniRef90_K0CHW0
contig_21	cds	270641	271420	+	HENGBM_00971	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZC31
contig_21	cds	271551	271718	+	HENGBM_00972	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZFE2
contig_21	cds	271883	272491	+	HENGBM_00973	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8CBC3
contig_21	cds	272789	274189	-	HENGBM_00974	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W4Y2
contig_21	cds	274287	274976	-	HENGBM_00975	439.0	9.1e-156	1.0	1.0	0.983	UniRef:UniRef90_A0A9Q3W256
contig_21	cds	274973	276106	-	HENGBM_00976	685.0	7.9e-248	1.011	1.0	0.913	UniRef:UniRef90_K0CHW5
contig_21	cds	276207	277250	+	HENGBM_00977	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B88B24
contig_21	cds	277247	277903	+	HENGBM_00978	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W4F8
contig_21	cds	277848	278588	+	HENGBM_00979	486.0	8.5e-174	1.0	1.0	0.996	UniRef:UniRef90_K0CC92
contig_21	cds	278585	279286	+	HENGBM_00980	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W3I7
contig_21	cds	279403	279972	-	HENGBM_00981	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K0CHW9
contig_21	cds	280034	281122	-	HENGBM_00982	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W3M3
contig_21	cds	281225	281923	+	HENGBM_00983	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8B3A1
contig_21	cds	282270	283778	+	HENGBM_00984	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZGX1
contig_21	cds	283931	284569	+	HENGBM_00985	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8DFD2
contig_21	cds	284733	285977	+	HENGBM_00986	825.0	2.9e-302	1.0	1.0	0.988	UniRef:UniRef90_A0A9Q3ZC26
contig_21	cds	286007	286231	-	HENGBM_00987	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K0CFT7
contig_21	tRNA	286429	286502	-	HENGBM_00988	79.7	-	-	-	-	-
contig_21	cds	286675	286893	-	HENGBM_00989	126.0	7.6e-37	1.0	0.986	0.931	UniRef:UniRef90_K0CCA3
contig_21	cds	287151	287477	-	HENGBM_00990	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W247
contig_21	cds	287573	288007	+	HENGBM_00991	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W3C7
contig_21	cds	288122	289003	+	HENGBM_00992	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8E5EA
contig_21	cds	289171	290049	+	HENGBM_00993	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B89DC6
contig_21	cds	290089	291075	+	HENGBM_00994	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000479D4FF
contig_21	cds	291076	292044	-	HENGBM_00995	601.0	1.6e-216	1.0	1.0	0.960	UniRef:UniRef90_K0CFX3
contig_21	cds	292189	294132	+	HENGBM_00996	1226.0	0.0	1.0	1.0	0.937	UniRef:UniRef90_K0CI09
contig_21	cds	294261	295007	-	HENGBM_00997	488.0	3.4e-174	1.0	1.0	0.964	UniRef:UniRef90_K0CHP4
contig_21	cds	295008	297419	-	HENGBM_00998	1530.0	0.0	1.0	0.801	0.995	UniRef:UniRef90_UPI0018CC103E
contig_21	cds	297473	298096	-	HENGBM_00999	-	-	-	-	-	-
contig_21	cds	298127	298603	+	HENGBM_01000	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZGW9
contig_21	cds	298610	299251	-	HENGBM_01001	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0004B06691
contig_21	cds	299270	300031	-	HENGBM_01002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZC23
contig_21	cds	300149	301195	-	HENGBM_01003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZFD7
contig_21	cds	301286	301597	-	HENGBM_01004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZBQ3
contig_21	cds	301662	303074	-	HENGBM_01005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00047DB8AE
contig_21	cds	303321	306131	+	HENGBM_01006	1783.0	0.0	0.983	1.0	0.998	UniRef:UniRef90_A0A9Q3W239
contig_21	cds	306258	308291	+	HENGBM_01007	1335.0	0.0	1.0	1.0	0.976	UniRef:UniRef90_K0CI28
contig_21	cds	308392	308850	-	HENGBM_01008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W2N4
contig_21	cds	309041	310948	+	HENGBM_01009	1174.0	0.0	0.998	0.995	0.923	UniRef:UniRef90_A0A9Q3W4D7
contig_21	cds	311159	311743	+	HENGBM_01010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W3W0
contig_21	cds	311787	312371	+	HENGBM_01011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K0CCD9
contig_21	cds	312371	315010	+	HENGBM_01012	1095.0	0.0	0.987	0.971	0.903	UniRef:UniRef90_A0A9Q3VZE6
contig_21	cds	315042	316067	+	HENGBM_01013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0004796E8C
contig_21	cds	316064	316711	+	HENGBM_01014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006D5CA45
contig_21	cds	316704	317417	+	HENGBM_01015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZGW4
contig_21	cds	317592	318122	+	HENGBM_01016	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZDU2
contig_21	cds	318367	319542	-	HENGBM_01017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZC20
contig_21	cds	319678	320316	+	HENGBM_01018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZFD3
