# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_21	cds	46985	48148	-	HENGBM_00776		Acyl-CoA dehydrogenase	RefSeq:WP_080531116.1, SO:0001217, UniParc:UPI0009B6CFDE, UniRef:UniRef100_A0A9Q3ZH95, UniRef:UniRef50_A0A7X0JSV2, UniRef:UniRef90_A0A9Q3ZH95
contig_21	cds	48182	48949	-	HENGBM_00777		VOC family protein	RefSeq:WP_080531117.1, SO:0001217, UniParc:UPI0009B62C57, UniRef:UniRef100_UPI0009B62C57, UniRef:UniRef50_I3TS02, UniRef:UniRef90_A0A9Q3W3D2
contig_21	cds	48939	50162	-	HENGBM_00778		CoA transferase	RefSeq:WP_167374849.1, SO:0001217, UniParc:UPI0009C3047C, UniRef:UniRef100_UPI0009C3047C, UniRef:UniRef50_A0A1E4C5T9, UniRef:UniRef90_A0A9Q3W4N4
contig_21	cds	50194	50895	-	HENGBM_00779		ATP-binding cassette domain-containing protein	RefSeq:WP_080531119.1, SO:0001217, UniParc:UPI0009B6B8A5, UniRef:UniRef100_A0A9Q3W0L8, UniRef:UniRef50_A0A376ABJ3, UniRef:UniRef90_A0A9Q3W0L8
contig_21	cds	50888	51655	-	HENGBM_00780		ABC transporter ATP-binding protein	RefSeq:WP_080531120.1, SO:0001217, UniParc:UPI0009B6E0E1, UniRef:UniRef100_A0A9Q3W4J8, UniRef:UniRef50_A0A381IK53, UniRef:UniRef90_A0A9Q3W4J8
contig_21	cds	51636	53591	-	HENGBM_00781		ABC transporter permease	SO:0001217, UniRef:UniRef50_A0A916UH03, UniRef:UniRef90_A0A9Q3W535
contig_21	cds	53672	54925	-	HENGBM_00782		ABC transporter substrate-binding protein	RefSeq:WP_080531121.1, SO:0001217, UniParc:UPI0009B60036, UniRef:UniRef100_A0A9Q3W5L2, UniRef:UniRef50_A0A126ZFQ7, UniRef:UniRef90_A0A9Q3W5L2
contig_21	cds	54969	56702	-	HENGBM_00783		AMP-binding protein	SO:0001217, UniRef:UniRef50_A0A1I0A7J9, UniRef:UniRef90_A0A9Q3W3U0
contig_21	cds	57090	57332	-	HENGBM_00784	ydcH	DUF465 domain-containing protein	COG:COG2841, COG:S, KEGG:K09794, RefSeq:WP_080531123.1, SO:0001217, UniParc:UPI0009B68543, UniRef:UniRef100_A0A9Q3W4F5, UniRef:UniRef50_K0CGN6, UniRef:UniRef90_K0CGN6
contig_21	cds	57536	58369	-	HENGBM_00785	djlA	co-chaperone DjlA	COG:COG1076, COG:O, GO:0051087, RefSeq:WP_022995956.1, SO:0001217, UniParc:UPI0003B8BE25, UniRef:UniRef100_A0A9Q3W3A9, UniRef:UniRef50_K0CE42, UniRef:UniRef90_K0CE42
contig_21	cds	58409	59182	-	HENGBM_00786	hyi	hydroxypyruvate isomerase	COG:COG3622, COG:G, EC:5.3.1.22, SO:0001217, UniRef:UniRef50_U5T3J1, UniRef:UniRef90_A0A9Q3W630
contig_21	cds	59322	61235	-	HENGBM_00787	fTR1	Cytochrome c subfamily, putative	COG:COG0672, COG:P, KEGG:K07243, SO:0001217, UniRef:UniRef50_K0CEX6, UniRef:UniRef90_K0CEX6
contig_21	cds	61340	62008	-	HENGBM_00788	tag	3-methyladenine DNA glycosylase	COG:COG2818, COG:L, EC:3.2.2.20, KEGG:K01246, RefSeq:WP_022995959.1, SO:0001217, UniParc:UPI0003B8B783, UniRef:UniRef100_A0A9Q3ZFT8, UniRef:UniRef50_K0CGY7, UniRef:UniRef90_K0CGY7
contig_21	cds	62117	63346	+	HENGBM_00789	aspB	alanine transaminase	COG:COG0436, COG:E, RefSeq:WP_026949747.1, SO:0001217, UniParc:UPI000479BF68, UniRef:UniRef100_A0A9Q3ZCL3, UniRef:UniRef50_P71348, UniRef:UniRef90_K0CGN9
contig_21	cds	63502	64509	-	HENGBM_00790	rlmK	S-adenosylmethionine-dependent methyltransferase domain-containing protein	COG:COG1092, COG:J, SO:0001217, UniRef:UniRef50_K0CE46, UniRef:UniRef90_K0CE46
contig_21	cds	64611	65507	+	HENGBM_00791	htpX	protease HtpX	COG:COG0501, COG:O, EC:3.4.24.-, GO:0004222, GO:0006508, RefSeq:WP_022995962.1, SO:0001217, UniParc:UPI0003B838AD, UniRef:UniRef100_UPI0003B838AD, UniRef:UniRef50_A0KID0, UniRef:UniRef90_K0CBE8
contig_21	cds	65791	66882	+	HENGBM_00792	gGDEF	diguanylate cyclase	COG:COG2199, COG:T, SO:0001217, UniRef:UniRef50_A0A1H5TAU9, UniRef:UniRef90_K0CEX8
contig_21	cds	66995	68146	-	HENGBM_00793		DUF1501 domain-containing protein	SO:0001217, UniRef:UniRef50_W1NB01, UniRef:UniRef90_UPI0006D5CB44
contig_21	cds	68148	69563	-	HENGBM_00794		DUF1800 domain-containing protein	SO:0001217, UniRef:UniRef50_W1N9X9, UniRef:UniRef90_UPI0024E1E0E9
contig_21	cds	69757	70287	+	HENGBM_00795	yecA	YecA family protein	COG:COG3318, COG:S, RefSeq:WP_026949744.1, SO:0001217, UniParc:UPI00047A9E0B, UniRef:UniRef100_A0A9Q3W4P3, UniRef:UniRef50_Q0VQ39, UniRef:UniRef90_K0CGZ1
contig_21	cds	70388	71158	-	HENGBM_00796	pqqC	TENA/THI-4 family	COG:COG5424, COG:H, RefSeq:WP_055099586.1, SO:0001217, UniParc:UPI0006D5B83A, UniRef:UniRef100_UPI0006D5B83A, UniRef:UniRef50_K0CGP1, UniRef:UniRef90_K0CGP1
contig_21	cds	71454	73478	-	HENGBM_00797	yebA	Transglutaminase-like superfamily protein	COG:COG1305, COG:O, EC:2.3.2.13, KEGG:K22452, RefSeq:WP_233925700.1, SO:0001217, UniParc:UPI00182290A0, UniRef:UniRef100_A0A9Q3W4L1, UniRef:UniRef50_K0CE49, UniRef:UniRef90_K0CE49
contig_21	cds	73478	74422	-	HENGBM_00798	mMP0362	DUF58 domain-containing protein	COG:COG1721, COG:R, SO:0001217, UniRef:UniRef50_Q0VPJ8, UniRef:UniRef90_K0CBF2
contig_21	cds	74448	75356	-	HENGBM_00799	mMP0363	ATPase, AAA family, putative	COG:COG0714, COG:R, RefSeq:WP_014994963.1, SO:0001217, UniParc:UPI000286B0F5, UniRef:UniRef100_K0CEY1, UniRef:UniRef50_A0A238HGY5, UniRef:UniRef90_K0CEY1
contig_21	cds	75450	76661	-	HENGBM_00800	metC	O-succinylhomoserine sulfhydrylase	COG:COG0626, COG:E, EC:2.5.1.-, EC:4.2.99.-, GO:0003824, GO:0019346, GO:0030170, GO:0071268, KEGG:K10764, SO:0001217, UniRef:UniRef50_A5WG79, UniRef:UniRef90_K0CGZ5
contig_21	cds	76679	78202	-	HENGBM_00801	purF	amidophosphoribosyltransferase	COG:COG0034, COG:F, EC:2.4.2.14, GO:0004044, GO:0009113, KEGG:K00764, RefSeq:WP_233925704.1, SO:0001217, UniParc:UPI001F3D2EE3, UniRef:UniRef100_A0A9Q3W4G2, UniRef:UniRef50_A0A1B4XDM5, UniRef:UniRef90_K0CGP2
contig_21	cds	78218	78724	-	HENGBM_00802	cvpA	Colicin V production protein	COG:COG1286, COG:FM, SO:0001217, UniParc:UPI000286B0F8, UniRef:UniRef100_K0CE54, UniRef:UniRef50_Q0VPJ4, UniRef:UniRef90_K0CE54
contig_21	cds	78967	79608	-	HENGBM_00803	dedD	Sporulation and cell division repeat protein	COG:COG3147, COG:D, RefSeq:WP_080531130.1, SO:0001217, UniParc:UPI0009B5F21A, UniRef:UniRef100_UPI0009B5F21A, UniRef:UniRef50_K0CBF6, UniRef:UniRef90_K0CBF6
contig_21	cds	79707	80960	-	HENGBM_00804	folC	Dihydrofolate synthase/folylpolyglutamate synthase	COG:COG0285, COG:H, SO:0001217, UniRef:UniRef50_K0CEY5, UniRef:UniRef90_K0CEY5
contig_21	cds	80957	81829	-	HENGBM_00805	accD	acetyl-CoA carboxylase, carboxyltransferase subunit beta	COG:COG0777, COG:I, EC:6.4.1.2, GO:0003989, GO:0006633, GO:0009317, RefSeq:WP_022995972.1, SO:0001217, UniParc:UPI0003B90AFE, UniRef:UniRef100_A0A9Q3ZFU1, UniRef:UniRef50_Q2NSI3, UniRef:UniRef90_K0CH00
contig_21	cds	81897	82700	-	HENGBM_00806	trpA	tryptophan synthase subunit alpha	COG:COG0159, COG:E, EC:4.2.1.20, GO:0000162, GO:0004834, KEGG:K01695, RefSeq:WP_026949736.1, SO:0001217, UniParc:UPI00047C7941, UniRef:UniRef100_A0A9Q3ZCL8, UniRef:UniRef50_Q7VTF0, UniRef:UniRef90_K0CGP6
contig_21	cds	82712	83923	-	HENGBM_00807	trpB	tryptophan synthase subunit beta	COG:COG0133, COG:E, EC:4.2.1.20, GO:0000162, GO:0004834, RefSeq:WP_022995974.1, SO:0001217, UniParc:UPI0003B824AA, UniRef:UniRef100_A0A9Q3ZEG5, UniRef:UniRef50_P07345, UniRef:UniRef90_K0CE59
contig_21	cds	83995	84639	-	HENGBM_00808	trpF	phosphoribosylanthranilate isomerase	COG:COG0135, COG:E, EC:5.3.1.24, GO:0000162, GO:0004640, RefSeq:WP_022995975.1, SO:0001217, UniParc:UPI0003B90A9A, UniRef:UniRef100_A0A9Q3ZHA1, UniRef:UniRef50_K0CBG1, UniRef:UniRef90_K0CBG1
contig_21	cds	84875	85663	-	HENGBM_00809	truA	tRNA pseudouridine(38-40) synthase TruA	COG:COG0101, COG:J, EC:5.4.99.12, GO:0001522, GO:0003723, GO:0009451, GO:0009982, KEGG:K06173, RefSeq:WP_022995976.1, SO:0001217, UniParc:UPI0003B8A128, UniRef:UniRef100_UPI0003B8A128, UniRef:UniRef50_A0A9X2J730, UniRef:UniRef90_K0CEY8
contig_21	cds	85763	88900	-	HENGBM_00810		FimV/HubP family polar landmark protein	RefSeq:WP_233916707.1, SO:0001217, UniParc:UPI001F35E679, UniRef:UniRef100_UPI001F35E679, UniRef:UniRef50_K0CH03, UniRef:UniRef90_UPI001F35E679
contig_21	cds	89378	90391	-	HENGBM_00811	asd	aspartate-semialdehyde dehydrogenase	COG:COG0136, COG:E, EC:1.2.1.11, GO:0004073, GO:0008652, GO:0016620, GO:0051287, KEGG:K00133, RefSeq:WP_022995978.1, SO:0001217, UniParc:UPI0003B87EFC, UniRef:UniRef100_A0A9Q3W0N9, UniRef:UniRef50_A0A845MKT1, UniRef:UniRef90_A0A9Q3W0N9
contig_21	cds	90504	91616	-	HENGBM_00812	asd	aspartate-semialdehyde dehydrogenase	COG:COG0136, COG:E, EC:1.2.1.11, GO:0004073, GO:0009086, GO:0009088, GO:0009089, GO:0009097, GO:0050661, RefSeq:WP_022995979.1, SO:0001217, UniParc:UPI0003B89B79, UniRef:UniRef100_A0A9Q3W4L7, UniRef:UniRef50_Q9KQG2, UniRef:UniRef90_K0CE63
contig_21	cds	91673	92749	-	HENGBM_00813	leuB	3-isopropylmalate dehydrogenase	COG:CE, COG:COG0473, EC:1.1.1.85, GO:0003862, GO:0009098, KEGG:K00052, RefSeq:WP_022995980.1, SO:0001217, UniParc:UPI0003B88A5F, UniRef:UniRef100_A0A9Q3W556, UniRef:UniRef50_Q1QUR0, UniRef:UniRef90_K0CBG4
contig_21	cds	92776	93429	-	HENGBM_00814	leuD	3-isopropylmalate dehydratase small subunit	COG:COG0066, COG:E, RefSeq:WP_233916705.1, SO:0001217, UniParc:UPI001F273B77, UniRef:UniRef100_UPI001F273B77, UniRef:UniRef50_Q65V08, UniRef:UniRef90_K0CEZ0
contig_21	cds	93436	94848	-	HENGBM_00815	leuC	3-isopropylmalate dehydratase large subunit	COG:COG0065, COG:E, EC:4.2.1.33, EC:4.2.1.35, KEGG:K01703, RefSeq:WP_022995982.1, SO:0001217, UniParc:UPI0003B7F716, UniRef:UniRef100_A0A9Q3W3V8, UniRef:UniRef50_P96195, UniRef:UniRef90_K0CH06
contig_21	cds	95264	96136	+	HENGBM_00816	lysR	LysR family transcriptional regulator	COG:COG0583, COG:K, RefSeq:WP_055099580.1, SO:0001217, UniParc:UPI0006D5BC32, UniRef:UniRef100_A0A9Q3W4H1, UniRef:UniRef50_W1N1M7, UniRef:UniRef90_K0CGQ1
contig_21	cds	96339	97445	-	HENGBM_00817	aroC	chorismate synthase	COG:COG0082, COG:E, EC:4.2.3.5, GO:0004107, GO:0009073, KEGG:K01736, RefSeq:WP_055099579.1, SO:0001217, UniParc:UPI0006D5C774, UniRef:UniRef100_UPI0006D5C774, UniRef:UniRef50_Q8ZD41, UniRef:UniRef90_A0A9Q3W3C9
contig_21	cds	97473	98399	-	HENGBM_00818	prmB	50S ribosomal protein L3 N(5)-glutamine methyltransferase	COG:COG2890, COG:J, EC:2.1.1.298, GO:0008276, GO:0008757, GO:0018364, GO:0042273, KEGG:K07320, RefSeq:WP_026949619.1, SO:0001217, UniParc:UPI00047EEEC8, UniRef:UniRef100_A0A9Q3W649, UniRef:UniRef50_P39200, UniRef:UniRef90_K0CH10
contig_21	cds	98565	98978	+	HENGBM_00819		LytTR family transcriptional regulator	SO:0001217, UniRef:UniRef50_K0CGQ5, UniRef:UniRef90_K0CGQ5
contig_21	cds	99047	99538	+	HENGBM_00820	eVE	EVE domain-containing protein	COG:COG2947, COG:R, RefSeq:WP_026949618.1, SO:0001217, UniParc:UPI00047918BE, UniRef:UniRef100_A0A9Q3ZFU4, UniRef:UniRef50_L0WD19, UniRef:UniRef90_K0CE71
contig_21	cds	99617	100912	+	HENGBM_00821	gltP	Excitatory amino acid transporter	COG:C, COG:COG1301, RefSeq:WP_022995988.1, SO:0001217, UniParc:UPI0003B90815, UniRef:UniRef100_A0A9Q3ZCM3, UniRef:UniRef50_A0A6N7LU12, UniRef:UniRef90_K0CBH4
contig_21	cds	100940	101728	+	HENGBM_00822	yqjQ	Oxidoreductase, short chain dehydrogenase/reductase family	COG:COG0300, COG:R, RefSeq:WP_055099575.1, SO:0001217, UniParc:UPI0006D82AF7, UniRef:UniRef100_UPI0006D82AF7, UniRef:UniRef50_K0CEZ7, UniRef:UniRef90_K0CEZ7
contig_21	cds	101945	102457	-	HENGBM_00823		DUF2505 domain-containing protein	SO:0001217, UniRef:UniRef50_K0CH14, UniRef:UniRef90_K0CH14
contig_21	cds	102581	103777	+	HENGBM_00824		Saccharopine dehydrogenase (NAD(+), L-glutamate-forming)	COG:COG3268, COG:S, RefSeq:WP_026949615.1, SO:0001217, UniParc:UPI00047B793F, UniRef:UniRef100_UPI00047B793F, UniRef:UniRef50_A4XA82, UniRef:UniRef90_K0CGQ6
contig_21	cds	103972	104481	+	HENGBM_00825	rpoE	RNA polymerase sigma-70 factor, ECF subfamily	COG:COG1595, COG:K, SO:0001217, UniRef:UniRef50_K0CE75, UniRef:UniRef90_K0CE75
contig_21	cds	104478	105494	+	HENGBM_00826	fecR	FecR-like transmembrane sensor, Fe2+-dicitrate sensor	COG:COG3712, COG:PT, KEGG:K07165, SO:0001217, UniRef:UniRef50_Q82XW8, UniRef:UniRef90_K0CBH9
contig_21	cds	105562	107982	+	HENGBM_00827		TonB-dependent siderophore receptor	SO:0001217, UniRef:UniRef50_Q9I2J4, UniRef:UniRef90_UPI00047D13E6
contig_21	cds	108005	109141	+	HENGBM_00828	piuB	PepSY-associated TM helix	COG:COG3182, COG:P, SO:0001217, UniRef:UniRef50_A0A8J3AYF5, UniRef:UniRef90_K0CH16
contig_21	cds	109138	109329	+	HENGBM_00829		Putative membrane protein	RefSeq:WP_055099572.1, SO:0001217, UniParc:UPI0006D5BEA1, UniRef:UniRef100_UPI0006D5BEA1, UniRef:UniRef50_K0CGQ8, UniRef:UniRef90_K0CGQ8
contig_21	cds	109454	110773	-	HENGBM_00830	fcbT3	TRAP transporter large permease protein	COG:COG4664, COG:Q, RefSeq:WP_014994994.1, SO:0001217, UniParc:UPI000286B22A, UniRef:UniRef100_K0CE81, UniRef:UniRef50_N6WXT3, UniRef:UniRef90_K0CE81
contig_21	cds	110770	111312	-	HENGBM_00831	fcbT2	TRAP transporter small permease protein	COG:COG4665, COG:Q, SO:0001217, UniRef:UniRef50_A0A1M7AG02, UniRef:UniRef90_K0CBI5
contig_21	cds	111324	112412	-	HENGBM_00832	fcbT1	TRAP dicarboxylate transporter-DctP subunit	COG:COG4663, COG:Q, RefSeq:WP_022995998.1, SO:0001217, UniParc:UPI0003B90EA5, UniRef:UniRef100_UPI0003B90EA5, UniRef:UniRef50_A0A081G2G8, UniRef:UniRef90_K0CF03
contig_21	cds	112749	113195	-	HENGBM_00833	lrp	Transcriptional regulator, AsnC family protein	COG:COG1522, COG:K, SO:0001217, UniRef:UniRef50_A0A1Y2Q6K0, UniRef:UniRef90_K0CH21
contig_21	cds	113253	114194	-	HENGBM_00834		Metal-dependent hydrolase	KEGG:K07044, RefSeq:WP_163124339.1, SO:0001217, UniParc:UPI0013D78D42, UniRef:UniRef100_UPI0013D78D42, UniRef:UniRef50_Q0VLM0, UniRef:UniRef90_A0A9Q3W4R0
contig_21	cds	114305	115180	-	HENGBM_00835		alpha/beta fold hydrolase	SO:0001217, UniRef:UniRef50_Q0VPG7, UniRef:UniRef90_UPI000BC7EC17
contig_21	cds	115149	116000	-	HENGBM_00836	menH	AB hydrolase-1 domain-containing protein	COG:COG0596, COG:HR, RefSeq:WP_080531141.1, SO:0001217, UniParc:UPI0009B63F01, UniRef:UniRef100_UPI0009B63F01, UniRef:UniRef50_K0CE84, UniRef:UniRef90_K0CE84
contig_21	cds	116193	117014	+	HENGBM_00837	xthA	exodeoxyribonuclease III	COG:COG0708, COG:L, EC:3.1.11.2, GO:0003677, GO:0004519, GO:0006281, GO:0008311, KEGG:K01142, RefSeq:WP_022996003.1, SO:0001217, UniParc:UPI0003B8312A, UniRef:UniRef100_UPI0003B8312A, UniRef:UniRef50_P09030, UniRef:UniRef90_A0A9Q3W566
contig_21	cds	117011	118102	+	HENGBM_00838	secA	Preprotein translocase subunit SecA	SO:0001217, UniRef:UniRef50_K0CF06, UniRef:UniRef90_K0CF06
contig_21	cds	118338	118808	-	HENGBM_00839	sixA	phosphohistidine phosphatase SixA	COG:COG2062, COG:T, GO:0005737, GO:0036211, GO:0101006, RefSeq:WP_022996005.1, SO:0001217, UniParc:UPI0003B86881, UniRef:UniRef100_A0A9Q3W3X0, UniRef:UniRef50_A0A2E9TN63, UniRef:UniRef90_K0CH25
contig_21	cds	118805	119830	-	HENGBM_00840	gpsA	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase	COG:C, COG:COG0240, EC:1.1.1.94, GO:0006072, GO:0009331, GO:0046168, GO:0047952, GO:0051287, RefSeq:WP_022996006.1, SO:0001217, UniParc:UPI0003B8EAAF, UniRef:UniRef100_A0A9Q3W4I0, UniRef:UniRef50_Q0VPG2, UniRef:UniRef90_K0CGR5
contig_21	cds	119961	121838	-	HENGBM_00841	htpG	molecular chaperone HtpG	COG:COG0326, COG:O, GO:0005524, GO:0006457, GO:0016887, GO:0051082, SO:0001217, UniRef:UniRef50_P22359, UniRef:UniRef90_K0CE88
contig_21	cds	121918	122817	-	HENGBM_00842	yfcH	TIGR01777 family protein	COG:COG1090, COG:R, KEGG:K07071, RefSeq:WP_063141540.1, SO:0001217, UniParc:UPI0007A7476A, UniRef:UniRef100_UPI0007A7476A, UniRef:UniRef50_Q605N7, UniRef:UniRef90_K0CBJ5
contig_21	cds	122814	124343	-	HENGBM_00843		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A9Q3ZCB5, UniRef:UniRef90_A0A9Q3ZCB5
contig_21	cds	124693	124932	+	HENGBM_00844		hypothetical protein	RefSeq:WP_014995007.1, SO:0001217, UniParc:UPI000286B237, UniRef:UniRef100_K0CH28, UniRef:UniRef50_A0A0B4XLM8, UniRef:UniRef90_K0CH28
contig_21	cds	125021	125428	-	HENGBM_00845	yuxK	Thiol-disulfide oxidoreductase DCC	COG:COG3011, COG:R, SO:0001217, UniRef:UniRef50_K7AL61, UniRef:UniRef90_K0CGR9
contig_21	cds	125503	126255	-	HENGBM_00846		DUF4328 domain-containing protein	SO:0001217, UniRef:UniRef50_K0CE92, UniRef:UniRef90_A0A9Q3ZEH6
contig_21	cds	126287	126847	-	HENGBM_00847	rimL	Acetyltransferase, GNAT family	COG:COG1670, COG:JO, RefSeq:WP_022996012.1, SO:0001217, UniParc:UPI0003B83268, UniRef:UniRef100_A0A9Q3ZHA7, UniRef:UniRef50_Q31QY5, UniRef:UniRef90_K0CBJ9
contig_21	cds	127060	127845	-	HENGBM_00848	panB	3-methyl-2-oxobutanoate hydroxymethyltransferase	COG:COG0413, COG:H, EC:2.1.2.11, GO:0003864, GO:0015940, KEGG:K00606, RefSeq:WP_022996014.1, SO:0001217, UniParc:UPI0003B8716A, UniRef:UniRef100_K0CGS1, UniRef:UniRef50_A0A1A8TSM0, UniRef:UniRef90_K0CGS1
contig_21	cds	128071	129342	+	HENGBM_00849	ampC	Beta-lactamase	COG:COG1680, COG:V, RefSeq:WP_014995014.1, SO:0001217, UniParc:UPI000286B23E, UniRef:UniRef100_K0CE96, UniRef:UniRef50_A0A357MQQ3, UniRef:UniRef90_K0CE96
contig_21	cds	129469	130344	-	HENGBM_00850	sucD	succinate--CoA ligase subunit alpha	COG:C, COG:COG0074, EC:6.2.1.5, GO:0003824, RefSeq:WP_014995015.1, SO:0001217, UniParc:UPI000286B23F, UniRef:UniRef100_K0CBK6, UniRef:UniRef50_A0A6B2LB27, UniRef:UniRef90_K0CBK6
contig_21	cds	130341	131510	-	HENGBM_00851	sucC	ADP-forming succinate--CoA ligase subunit beta	COG:C, COG:COG0045, EC:6.2.1.5, GO:0000287, GO:0003824, GO:0004775, GO:0004776, GO:0005524, GO:0005829, GO:0006099, GO:0006104, GO:0042709, GO:0046872, RefSeq:WP_014995016.1, SO:0001217, UniParc:UPI000286B240, UniRef:UniRef100_K0CF16, UniRef:UniRef50_Q8UC60, UniRef:UniRef90_Q0VPF7
contig_21	cds	131672	133111	-	HENGBM_00852	lpdA	dihydrolipoyl dehydrogenase	COG:C, COG:COG1249, EC:1.8.1.4, GO:0004148, GO:0050660, RefSeq:WP_022994657.1, SO:0001217, UniParc:UPI0003B8BBF5, UniRef:UniRef100_A0A9Q3W5Q5, UniRef:UniRef50_A0A2Z5A7E0, UniRef:UniRef90_K0CH36
contig_21	cds	133177	134394	-	HENGBM_00853	odhB	2-oxoglutarate dehydrogenase complex dihydrolipoyllysine-residue succinyltransferase	COG:C, COG:COG0508, EC:2.3.1.61, GO:0004149, GO:0006099, GO:0045252, RefSeq:WP_080531151.1, SO:0001217, UniParc:UPI0009B61589, UniRef:UniRef100_A0A9Q3W3X7, UniRef:UniRef50_P0AFG6, UniRef:UniRef90_K0CGS7
contig_21	cds	134426	137263	-	HENGBM_00854	sucA	2-oxoglutarate dehydrogenase E1 component	COG:C, COG:COG0567, EC:1.2.4.2, GO:0004591, GO:0006099, GO:0030976, RefSeq:WP_022994655.1, SO:0001217, UniParc:UPI0003B8B066, UniRef:UniRef100_A0A9Q3W4J1, UniRef:UniRef50_P20707, UniRef:UniRef90_K0CE99
contig_21	cds	137800	138516	-	HENGBM_00855	sdhB	succinate dehydrogenase	COG:C, COG:COG0479, RefSeq:WP_026949599.1, SO:0001217, UniParc:UPI00047A908A, UniRef:UniRef100_A0A9Q3W3E9, UniRef:UniRef50_P07014, UniRef:UniRef90_K0CBL1
contig_21	cds	138529	140304	-	HENGBM_00856	sdhA	succinate dehydrogenase flavoprotein subunit	COG:C, COG:COG1053, GO:0006099, GO:0016627, GO:0050660, RefSeq:WP_022994653.1, SO:0001217, UniParc:UPI0003B861D7, UniRef:UniRef100_A0A9Q3W668, UniRef:UniRef50_A0A2D8N5A4, UniRef:UniRef90_K0CF20
contig_21	cds	140308	140688	-	HENGBM_00857	sdhD	succinate dehydrogenase, hydrophobic membrane anchor protein	COG:C, COG:COG2142, GO:0000104, GO:0006099, GO:0016020, GO:0020037, GO:0045273, RefSeq:WP_022994652.1, SO:0001217, UniParc:UPI0003B90675, UniRef:UniRef100_A0A9Q3ZCC0, UniRef:UniRef50_Q0VPF1, UniRef:UniRef90_K0CH39
contig_21	cds	140682	141056	-	HENGBM_00858	sdhC	succinate dehydrogenase, cytochrome b556 subunit	COG:C, COG:COG2009, GO:0000104, GO:0006099, GO:0009055, GO:0045273, RefSeq:WP_022994651.1, SO:0001217, UniParc:UPI0003B89A02, UniRef:UniRef100_A0A9Q3ZFV3, UniRef:UniRef50_A0A9J6PMB3, UniRef:UniRef90_K0CGT0
contig_21	cds	141740	143026	+	HENGBM_00859	gltA	citrate synthase	COG:C, COG:COG0372, EC:2.3.3.16, GO:0004108, GO:0005737, GO:0006099, RefSeq:WP_022994650.1, SO:0001217, UniParc:UPI0003B90036, UniRef:UniRef100_UPI0003B90036, UniRef:UniRef50_P20902, UniRef:UniRef90_K0CEA2
contig_21	cds	143219	146293	-	HENGBM_00860	dNA2	Superfamily I DNA and RNA helicase and helicase subunits-like protein	COG:COG1112, COG:L, SO:0001217, UniRef:UniRef50_K0CBL5, UniRef:UniRef90_K0CBL5
contig_21	cds	146313	147623	-	HENGBM_00861	yaaN	Toxic anion resistance family protein	COG:COG3853, COG:V, SO:0001217, UniRef:UniRef50_K0CF23, UniRef:UniRef90_K0CF23
contig_21	cds	147694	148767	+	HENGBM_00862	yvrE	Strictosidine synthase subfamily, putative	COG:COG3386, COG:G, RefSeq:WP_022994647.1, SO:0001217, UniParc:UPI0003B85769, UniRef:UniRef100_A0A9Q3W3H9, UniRef:UniRef50_Q0VPE8, UniRef:UniRef90_K0CH44
contig_21	cds	148764	149639	+	HENGBM_00863	mmsB	NAD binding domain of 6-phosphogluconate dehydrogenase family	COG:COG2084, COG:I, RefSeq:WP_026949596.1, SO:0001217, UniParc:UPI00047B176B, UniRef:UniRef100_UPI00047B176B, UniRef:UniRef50_O33730, UniRef:UniRef90_K0CGT4
contig_21	cds	149830	150843	-	HENGBM_00864	ligW	Amidohydrolase family	COG:COG2159, COG:G, RefSeq:WP_063141523.1, SO:0001217, UniParc:UPI0007A758CD, UniRef:UniRef100_UPI0007A758CD, UniRef:UniRef50_Q0VPE6, UniRef:UniRef90_K0CEA5
contig_21	cds	150993	151400	+	HENGBM_00865		MbcA/ParS/Xre antitoxin family protein	RefSeq:WP_022994644.1, SO:0001217, UniParc:UPI0003B8F3D2, UniRef:UniRef100_A0A9Q3W4P4, UniRef:UniRef50_K0CBL9, UniRef:UniRef90_K0CBL9
contig_21	cds	151397	152104	+	HENGBM_00866		RES domain family	RefSeq:WP_051414481.1, SO:0001217, UniParc:UPI0004B42840, UniRef:UniRef100_A0A9Q3W585, UniRef:UniRef50_Q0VPE4, UniRef:UniRef90_K0CF27
contig_21	cds	152101	153207	+	HENGBM_00867	lhgO	FAD dependent oxidoreductase, putative	COG:COG0579, COG:G, SO:0001217, UniRef:UniRef50_K0CH49, UniRef:UniRef90_K0CH49
contig_21	cds	153215	153934	-	HENGBM_00868		Proteasome-type protease	COG:COG3484, COG:O, KEGG:K07395, RefSeq:WP_022994641.1, SO:0001217, UniParc:UPI0003B8777E, UniRef:UniRef100_A0A9Q3W3Z1, UniRef:UniRef50_U4QUT9, UniRef:UniRef90_A0A9Q3W3Z1
contig_21	cds	153951	154748	-	HENGBM_00869	yebA	Transglutaminase domain-containing protein	COG:COG1305, COG:O, RefSeq:WP_022994640.1, SO:0001217, UniParc:UPI0003B876D3, UniRef:UniRef100_A0A9Q3W4K1, UniRef:UniRef50_A0A0F6UEU3, UniRef:UniRef90_K0CH55
